user_id,full_name,transaction_date,city,region,product_category,age,subscription,price,sale_amount,quantity,store_id,status,username,email,raw_timestamp
U2043,Karan Patel,2023-11-10,Lucknow,Central,Jewellery,57,Basic,30705.01,63360.78,6,S017,Unknown,karan.patel46,karan.patel46@rediffmail.com,2023-01-18 09:12:54
U2176,Varsha Pandey,2024-02-03,Bangalore,North,Clothing,58,Premium,96854.42,432056.76,1,S008,Unknown,varsha.pandey82,varsha.pandey82@yahoo.com,2023-01-17 03:05:29
U2219,Vihaan Kapoor,2023-11-16,Kochi,East,Mobiles,53,Basic,97764.13,75530.6,1,S017,Active,vihaan.kapoor28,vihaan.kapoor28@gmail.com,2023-04-28 02:06:13
U2202,Sneha Sinha,2023-05-13,Hyderabad,South,Mobiles,44,Free,79260.68,338949.43,1,S004,Pending,sneha.sinha21,sneha.sinha21@hotmail.com,2024-07-03 15:38:38
U2065,Pranav Rao,2023-08-14,Bangalore,North,Electronics,47,Free,134129.45,418873.3,11,S008,Unknown,pranav.rao77,pranav.rao77@gmail.com,2023-06-15 05:51:34
U2080,Saanvi Krishnamurthy,2023-07-17,Delhi,East,Toys,61,Basic,59023.27,,5,S001,Pending,saanvi.krishnamurthy81,saanvi.krishnamurthy81@hotmail.com,2023-02-07 16:45:00
U2344,Ayaan Krishnamurthy,2023-04-12,Visakhapatnam,West,Home & Garden,61,Free,70004.24,446852.73,4,S010,Active,,ayaan.krishnamurthy35@rediffmail.com,2023-12-16 02:22:23
U2264,Vivaan Kumar,2023-08-04,Chandigarh,East,Toys,29,Premium,87356.7,488298.5,10,S002,,vivaan.kumar20,vivaan.kumar20@hotmail.com,2024-10-18 01:31:58
U2102,Vivaan Banerjee,2023-09-07,Mumbai,Central,Sports,27,Free,110742.16,,15,S003,Active,vivaan.banerjee8,vivaan.banerjee8@gmail.com,2023-12-14 20:57:35
U2064,Deepa Reddy,2024-03-27,Hyderabad,South,Books,18,Basic,26534.26,139398.41,3,S005,Active,,deepa.reddy85@gmail.com,2024-11-30 17:49:52
U2171,Pranav Reddy,2024-10-25,Chennai,Central,Mobiles,25,Premium,88358.65,378474.87,10,S002,Inactive,pranav.reddy93,,2024-02-08 09:14:23
U2092,Jyoti Shah,2024-01-25,Chandigarh,West,Books,19,Free,32699.71,462702.84,1,S018,,jyoti.shah12,jyoti.shah12@hotmail.com,
U2027,Myra Menon,2024-02-17,Nagpur,South,Books,47,Free,132595.59,361031.5,3,S004,,myra.menon33,myra.menon33@gmail.com,2023-06-20 00:42:29
U2255,Saanvi Patil,2023-11-28,Indore,North,Electronics,27,Premium,7208.78,,12,S008,Inactive,saanvi.patil23,saanvi.patil23@hotmail.com,2024-07-07 01:52:53
U2124,Riya Venkatesh,2023-08-29,Ahmedabad,South,Sports,16,Enterprise,59471.52,464754.05,10,S003,Inactive,riya.venkatesh48,riya.venkatesh48@rediffmail.com,2023-09-22 10:46:06
U2048,Ananya Chowdhury,2024-07-21,Mumbai,South,Toys,47,Enterprise,106619.23,243793.22,11,S012,Pending,,ananya.chowdhury81@yahoo.com,2023-09-24 10:51:20
U2058,Myra Mehta,2023-11-03,Bangalore,Central,Home & Garden,50,Enterprise,147512.8,307218.88,7,S013,Active,myra.mehta50,myra.mehta50@hotmail.com,2024-10-19 02:55:49
U2103,Rajesh Mishra,2023-11-14,Nagpur,East,Sports,64,Free,,206645.42,12,S001,Unknown,rajesh.mishra61,rajesh.mishra61@gmail.com,2024-09-22 11:41:19
U2214,Kavita Bose,2023-03-05,Mumbai,West,Books,40,Enterprise,93522.3,232916.83,7,S009,,,kavita.bose84@yahoo.com,2023-10-02 12:29:51
U2029,Pradeep Rao,2023-03-06,Lucknow,East,Sports,18,Enterprise,35624.91,433365.38,4,S008,,pradeep.rao21,pradeep.rao21@yahoo.com,2024-05-06 13:05:50
U2193,Ahana Menon,2023-03-22,Visakhapatnam,Central,Home & Garden,24,Enterprise,101703.79,182075.38,3,S003,,,ahana.menon71@rediffmail.com,2023-03-10 11:48:46
U2314,Radha Bose,2023-03-22,Chennai,East,Groceries,53,Enterprise,54918.35,336344.86,6,S012,,radha.bose49,radha.bose49@outlook.com,2024-01-01 12:20:32
U2254,Suresh Patel,2024-01-31,Delhi,Central,Groceries,35,Premium,24151.43,,6,S006,Active,suresh.patel96,suresh.patel96@hotmail.com,2023-06-03 19:35:00
U2311,Swati Singh,2024-05-24,Lucknow,North,Electronics,52,Basic,133521.6,377844.57,10,S019,,swati.singh91,swati.singh91@rediffmail.com,2023-05-28 07:57:38
U2185,Lakshmi Venkatesh,2024-06-20,Chennai,North,Clothing,45,Premium,15732.13,58839.36,14,S018,Pending,lakshmi.venkatesh27,lakshmi.venkatesh27@hotmail.com,2024-07-01 01:05:54
U2127,Shweta Menon,2024-01-10,Bangalore,Central,Sports,60,Basic,110601.13,485116.71,9,S020,,shweta.menon93,shweta.menon93@hotmail.com,2024-01-31 01:08:52
U2264,Sita Srinivasan,2023-12-27,Hyderabad,North,Jewellery,41,Premium,144047.37,9925.91,9,S016,,sita.srinivasan3,,2024-06-28 06:33:16
U2092,Aarush Chowdhury,2023-01-08,Bangalore,East,Electronics,25,Premium,139804.3,,6,S001,,aarush.chowdhury50,aarush.chowdhury50@yahoo.com,2024-08-14 05:33:08
U2193,Ahana Menon,2023-03-22,Visakhapatnam,Central,Home & Garden,24,Enterprise,101703.79,182075.38,3,S003,,,ahana.menon71@rediffmail.com,2023-03-10 11:48:46
U2033,Vivaan Mishra,2023-10-10,Delhi,North,Jewellery,17,Free,129553.29,11957.06,14,S007,,,vivaan.mishra60@gmail.com,2023-04-27 14:03:57
U2290,Vivaan Patel,2023-11-09,Bangalore,East,Sports,20,Premium,101742.23,403919.33,2,S010,Inactive,vivaan.patel69,vivaan.patel69@gmail.com,2023-11-03 09:58:16
U2303,Radha Chowdhury,2023-11-25,Bangalore,South,Groceries,25,Basic,58495.28,83018.18,2,S017,Pending,radha.chowdhury55,radha.chowdhury55@hotmail.com,2023-06-14 21:43:43
U2335,Kabir Venkatesh,2024-11-23,Nagpur,Central,Toys,41,Enterprise,72280.27,95466.65,4,S015,Inactive,,kabir.venkatesh80@gmail.com,
U2311,Vihaan Tiwari,2024-04-06,Delhi,South,Groceries,58,Basic,65595.5,102676.85,3,S011,,,,2023-11-16 23:34:07
U2113,Nisha Chowdhury,2024-08-20,Delhi,North,Jewellery,40,Enterprise,115894.26,68164.44,10,S020,,nisha.chowdhury89,nisha.chowdhury89@rediffmail.com,
U2162,Advik Desai,2024-03-07,Coimbatore,West,Toys,25,Basic,142352.44,344860.5,13,S009,,advik.desai55,advik.desai55@rediffmail.com,2024-07-25 17:08:38
U2322,Navya Venkatesh,2024-07-23,Bangalore,East,Sports,57,Enterprise,134868.45,482951.14,3,S008,,navya.venkatesh64,navya.venkatesh64@yahoo.com,2023-09-28 09:31:19
U2340,Pradeep Ghosh,2024-04-03,Bangalore,West,Electronics,42,Free,102072.17,487251.44,6,S003,Inactive,,pradeep.ghosh5@rediffmail.com,2023-05-04 12:54:45
U2296,Ayaan Dubey,2024-09-01,Bangalore,East,Clothing,33,Free,138505.22,330845.0,9,S020,Inactive,ayaan.dubey25,ayaan.dubey25@gmail.com,2023-08-14 04:09:09
U2113,Ira Rao,2024-11-18,Jaipur,Central,Clothing,34,Premium,123164.79,439358.16,3,S013,Unknown,ira.rao20,ira.rao20@rediffmail.com,2023-08-01 01:36:52
U2269,Advait Chowdhury,2023-08-02,Ahmedabad,South,Toys,25,Free,83819.46,213541.85,11,S001,Active,,advait.chowdhury44@yahoo.com,2023-08-21 19:05:33
U2066,Divya Agarwal,2023-07-25,Mumbai,South,Sports,64,Free,,178898.82,2,S017,Pending,,divya.agarwal5@gmail.com,2024-02-02 00:36:38
U2309,Priya Desai,2024-08-03,Kanpur,Central,Mobiles,17,Premium,99925.99,53341.38,7,S007,,priya.desai78,priya.desai78@rediffmail.com,2023-06-09 14:49:15
U2304,Dhruv Mehta,2023-12-14,Delhi,West,Mobiles,25,Free,126780.66,369541.63,7,S006,,dhruv.mehta53,dhruv.mehta53@gmail.com,2023-03-15 18:16:32
U2021,Diya Mishra,2023-04-11,Chennai,North,Clothing,44,Free,75882.41,346426.96,8,S017,Unknown,diya.mishra36,diya.mishra36@rediffmail.com,2024-12-21 15:37:08
U2165,Shreya Iyer,2023-08-26,Surat,North,Mobiles,17,Premium,106107.73,95312.01,14,S006,Pending,shreya.iyer69,shreya.iyer69@yahoo.com,2023-11-27 17:34:34
U2010,Sunita Chatterjee,2024-06-29,Chennai,Central,Home & Garden,37,Premium,37966.36,30995.21,12,S009,Pending,sunita.chatterjee31,sunita.chatterjee31@outlook.com,2023-08-22 03:42:53
U2281,Pooja Nair,2023-12-02,Kolkata,North,Sports,32,Free,67070.52,290770.22,2,S001,Pending,,pooja.nair46@yahoo.com,2024-12-24 04:57:10
U2042,Aditya Joshi,2024-09-14,Kolkata,East,Clothing,45,Premium,83004.31,134076.3,3,S002,Unknown,aditya.joshi34,aditya.joshi34@hotmail.com,2023-06-06 17:13:57
U2094,Rekha Verma,2024-05-09,Hyderabad,Central,Mobiles,58,Premium,64030.52,173876.18,14,S002,Unknown,,rekha.verma20@rediffmail.com,2023-12-19 12:42:41
U2071,Pranav Naidu,2024-03-20,Jaipur,South,Electronics,32,Basic,36156.85,129830.52,7,S005,Active,pranav.naidu96,pranav.naidu96@rediffmail.com,2024-02-06 09:07:12
U2250,Geeta Kapoor,2023-05-03,Hyderabad,South,Electronics,49,Free,129411.15,331317.35,13,S015,Active,geeta.kapoor43,geeta.kapoor43@yahoo.com,2023-06-28 07:54:09
U2079,Prachi Pillai,2023-06-26,Bangalore,North,Mobiles,43,Basic,74714.61,367511.49,12,S006,,,prachi.pillai32@hotmail.com,2024-02-09 14:33:00
U2235,Shaurya Malhotra,2023-01-14,Bangalore,West,Home & Garden,34,Basic,89732.4,158570.5,8,S007,Unknown,,shaurya.malhotra44@gmail.com,2024-06-16 10:40:24
U2267,Vikram Pillai,2023-12-02,Ahmedabad,South,Books,61,Enterprise,127340.39,137962.82,5,S020,Unknown,vikram.pillai82,vikram.pillai82@yahoo.com,2024-06-25 13:22:13
U2317,Priya Reddy,2023-06-29,Jaipur,South,Sports,24,Basic,50217.31,498355.08,8,S016,,,priya.reddy89@gmail.com,2023-03-01 00:53:55
U2009,Krishna Pillai,2024-05-07,Indore,North,Toys,30,Basic,87984.41,152558.74,8,S014,Pending,,krishna.pillai4@gmail.com,2024-04-16 07:51:46
U2007,Aarush Bose,2024-11-26,Chennai,Central,Jewellery,41,Free,98220.36,436884.4,1,S001,Inactive,aarush.bose68,aarush.bose68@gmail.com,2024-04-03 05:21:41
U2216,Geeta Chauhan,2023-11-22,Hyderabad,South,Toys,64,Enterprise,120582.72,317562.97,4,S020,Unknown,geeta.chauhan52,geeta.chauhan52@outlook.com,2024-10-03 05:28:26
U2052,Dhruv Chatterjee,2023-07-13,Guwahati,West,Sports,56,Enterprise,114564.16,431948.83,11,S013,Unknown,dhruv.chatterjee20,dhruv.chatterjee20@hotmail.com,2024-04-15 21:34:50
U2216,Atharv Mishra,2023-10-25,Bangalore,North,Jewellery,40,Free,,484897.78,7,S020,,atharv.mishra17,atharv.mishra17@yahoo.com,2023-05-29 19:52:04
U2171,Shweta Sinha,2024-01-31,Kolkata,South,Electronics,42,Premium,88237.02,158576.8,9,S005,Unknown,shweta.sinha37,shweta.sinha37@rediffmail.com,2024-11-14 23:10:00
U2113,Ankita Verma,2024-11-25,Coimbatore,North,Groceries,58,Free,141482.36,120271.13,8,S013,,,ankita.verma25@yahoo.com,2023-03-29 04:53:52
U2112,Myra Desai,2024-12-30,Kanpur,North,Groceries,43,Basic,23512.76,276261.69,11,S006,Unknown,myra.desai94,myra.desai94@hotmail.com,2024-06-04 12:11:52
U2145,Prachi Iyer,2023-03-15,Indore,West,Books,20,Enterprise,,88305.71,12,S006,Pending,prachi.iyer19,prachi.iyer19@hotmail.com,2023-12-31 03:46:11
U2041,Dhruv Sinha,2023-05-24,Indore,West,Electronics,40,Basic,9289.76,332940.29,11,S017,Active,dhruv.sinha81,dhruv.sinha81@yahoo.com,2024-08-14 10:31:11
U2167,Tanvi Pandey,2023-01-10,Bangalore,South,Jewellery,36,Basic,13433.67,271362.8,7,S005,,tanvi.pandey87,tanvi.pandey87@outlook.com,2023-04-10 01:57:51
U2312,Swati Mukherjee,2024-06-13,Bangalore,Central,Sports,35,Basic,6644.03,180620.36,8,S011,Unknown,swati.mukherjee30,swati.mukherjee30@hotmail.com,2023-09-17 06:05:59
U2331,Mahesh Rao,2023-05-12,Indore,North,Clothing,32,Basic,103508.08,199721.61,3,S004,,mahesh.rao71,mahesh.rao71@rediffmail.com,2023-02-03 11:55:03
U2267,Vikram Pillai,2023-12-02,Ahmedabad,South,Books,61,Enterprise,127340.39,137962.82,5,S020,Unknown,vikram.pillai82,vikram.pillai82@yahoo.com,2024-06-25 13:22:13
U2228,Priya Krishnamurthy,2023-02-08,Bhopal,Central,Sports,58,Premium,8540.71,39526.04,4,S008,Pending,priya.krishnamurthy94,priya.krishnamurthy94@rediffmail.com,2024-07-22 12:46:42
U2176,Ankita Rao,2024-02-28,Delhi,East,Sports,50,Free,135406.83,477904.03,12,S017,Active,,ankita.rao26@rediffmail.com,2023-03-26 17:05:03
U2119,Rajesh Desai,2024-11-15,Bangalore,Central,Sports,30,Basic,35367.39,197287.5,14,S002,,rajesh.desai22,rajesh.desai22@gmail.com,2023-04-15 13:41:21
U2110,Vivaan Tiwari,2024-09-06,Ahmedabad,North,Home & Garden,29,Free,25998.71,90649.25,11,S012,Pending,vivaan.tiwari55,vivaan.tiwari55@rediffmail.com,2023-05-18 21:14:29
U2012,Pranav Yadav,2024-07-20,Chennai,West,Books,27,Premium,30126.92,280631.61,7,S007,Unknown,pranav.yadav57,pranav.yadav57@hotmail.com,2024-03-30 07:50:02
U2211,Sita Iyer,2024-08-29,Hyderabad,North,Toys,44,Premium,86721.61,137669.25,1,S008,,sita.iyer18,sita.iyer18@gmail.com,2024-04-11 22:32:44
U2330,Atharv Bose,2024-05-06,Bangalore,North,Clothing,31,Premium,40643.32,162270.86,4,S006,Unknown,atharv.bose1,atharv.bose1@yahoo.com,2024-03-07 07:23:30
U2296,Dhruv Joshi,2023-08-11,Chennai,Central,Electronics,31,Premium,147444.48,309200.5,12,S006,,dhruv.joshi85,dhruv.joshi85@rediffmail.com,2023-01-09 08:41:20
U2056,Ahana Shukla,2024-11-24,Chennai,South,Toys,65,Basic,138913.78,88159.54,15,S001,Unknown,ahana.shukla97,ahana.shukla97@yahoo.com,2024-02-27 11:01:10
U2306,Sita Iyer,2023-07-09,Bangalore,East,Clothing,65,Enterprise,77657.27,462817.86,9,S018,Pending,sita.iyer86,sita.iyer86@gmail.com,2024-01-10 19:51:47
U2329,Ishaan Chatterjee,2023-05-16,Delhi,North,Home & Garden,24,Basic,149716.42,431637.48,12,S020,,,ishaan.chatterjee90@hotmail.com,2023-08-16 03:04:50
U2247,Sunita Nair,2024-05-11,Ahmedabad,North,Sports,61,Enterprise,50857.12,183205.93,8,S017,Unknown,sunita.nair66,sunita.nair66@outlook.com,2023-02-10 22:46:38
U2201,Deepa Joshi,2024-09-24,Mumbai,West,Sports,39,Enterprise,73574.91,104851.8,3,S012,Unknown,deepa.joshi30,deepa.joshi30@hotmail.com,2024-10-23 04:21:28
U2132,Pooja Saxena,2023-12-13,Chennai,West,Books,21,Free,106110.31,200272.08,15,S009,Pending,,,2024-02-17 21:46:37
U2159,Tanya Singh,2023-02-24,Hyderabad,East,Groceries,33,Free,71262.62,464038.07,7,S004,,tanya.singh88,tanya.singh88@outlook.com,2023-06-08 10:21:42
U2125,Navya Reddy,2023-02-09,Chennai,Central,Books,33,Premium,75324.27,58769.21,7,S006,,navya.reddy92,navya.reddy92@rediffmail.com,2023-02-04 17:38:26
U2235,Sanjay Verma,2024-09-15,Delhi,South,Home & Garden,40,Free,148704.79,286848.67,10,S005,,,sanjay.verma32@gmail.com,2024-08-24 09:58:08
U2040,Ishaan Mishra,2024-08-21,Chennai,East,Jewellery,38,Enterprise,138300.86,159764.79,3,S009,,ishaan.mishra75,ishaan.mishra75@yahoo.com,2023-06-19 13:40:21
U2123,Aarush Sinha,2023-12-08,Mumbai,Central,Toys,64,Basic,23303.19,419775.08,7,S007,Active,,aarush.sinha73@gmail.com,2023-08-07 04:02:23
U2157,Krishna Singh,2023-06-07,Mumbai,North,Electronics,28,Basic,38422.74,131592.76,3,S009,Active,krishna.singh89,krishna.singh89@outlook.com,2023-06-23 13:38:25
U2073,Geeta Bose,2023-07-06,Coimbatore,East,Electronics,23,Premium,126946.44,220336.33,2,S020,Unknown,geeta.bose87,geeta.bose87@outlook.com,2024-11-27 01:40:44
U2231,Sneha Kumar,2023-08-22,Lucknow,South,Mobiles,39,Basic,66398.55,180828.8,6,S010,Unknown,sneha.kumar66,sneha.kumar66@hotmail.com,2024-08-15 00:36:38
U2056,Sai Chowdhury,2024-05-10,Bangalore,East,Mobiles,52,Basic,119040.89,419734.68,13,S019,Unknown,sai.chowdhury60,sai.chowdhury60@rediffmail.com,2023-10-18 19:28:12
U2057,Pradeep Pandey,2023-02-06,Hyderabad,Central,Toys,57,Premium,68172.83,271553.8,6,S014,,,pradeep.pandey35@gmail.com,2024-08-29 15:35:42
U2203,Ritu Venkatesh,2024-07-29,Mumbai,East,Home & Garden,22,Basic,62882.19,490827.32,8,S012,Pending,ritu.venkatesh95,ritu.venkatesh95@yahoo.com,2023-04-15 13:57:41
U2333,Anika Patel,2023-06-08,Bangalore,South,Mobiles,60,Premium,129354.12,449799.37,10,S009,Pending,anika.patel83,anika.patel83@hotmail.com,2024-11-02 16:46:15
U2153,Ahana Venkatesh,2024-05-10,Chennai,East,Mobiles,48,Basic,53046.17,88288.09,4,S004,,ahana.venkatesh33,ahana.venkatesh33@outlook.com,2023-05-15 15:14:02
U2255,Rekha Mukherjee,2023-12-11,Delhi,South,Mobiles,63,Enterprise,135236.82,169496.79,2,S014,Active,rekha.mukherjee51,rekha.mukherjee51@rediffmail.com,2023-06-16 04:04:28
U2029,Ritu Pandey,2023-07-04,Mumbai,North,Groceries,20,Enterprise,138367.53,400388.85,8,S008,,ritu.pandey27,ritu.pandey27@rediffmail.com,2023-04-24 05:27:08
U2051,Diya Naidu,2024-08-17,Chennai,South,Sports,58,Premium,71916.53,151476.26,14,S008,,diya.naidu45,diya.naidu45@yahoo.com,2023-09-21 04:59:23
U2090,Asha Shukla,2023-09-02,Kanpur,Central,Books,35,Basic,117382.17,321729.5,2,S009,Inactive,,asha.shukla93@rediffmail.com,2023-06-23 10:28:08
U2078,Pranav Bose,2024-01-08,Nagpur,West,Clothing,37,Free,123304.46,54611.12,10,S009,Unknown,pranav.bose14,pranav.bose14@yahoo.com,2024-09-25 00:07:16
U2330,Shweta Mishra,2024-05-30,Mumbai,North,Sports,44,Premium,96940.65,217784.84,14,S010,,shweta.mishra57,shweta.mishra57@hotmail.com,2024-01-08 18:43:48
U2315,Meena Menon,2024-03-29,Bangalore,East,Jewellery,42,Free,45867.59,58229.82,7,S019,Pending,,meena.menon99@rediffmail.com,2024-07-31 01:49:35
U2191,Tanvi Rao,2023-10-31,Mumbai,East,Jewellery,28,Free,82917.02,191560.4,4,S002,,tanvi.rao28,tanvi.rao28@hotmail.com,2024-10-04 10:56:32
U2228,Rahul Iyer,2023-10-04,Kochi,East,Mobiles,26,Enterprise,82697.4,346809.76,14,S008,Unknown,rahul.iyer70,,2024-05-17 15:22:20
U2344,Atharv Tiwari,2023-12-14,Guwahati,West,Home & Garden,16,Free,2551.4,406232.7,7,S014,Unknown,atharv.tiwari84,atharv.tiwari84@gmail.com,2024-10-17 23:19:02
U2264,Anika Chowdhury,2023-06-09,Delhi,West,Toys,34,Free,134456.88,210150.6,11,S008,,anika.chowdhury56,anika.chowdhury56@outlook.com,2023-09-08 07:04:58
U2164,Divya Venkatesh,2023-04-04,Ahmedabad,Central,Jewellery,37,Premium,71090.4,497430.73,5,S002,Inactive,divya.venkatesh33,divya.venkatesh33@outlook.com,2024-03-15 16:10:07
U2053,Sanjay Saxena,2023-01-21,Bangalore,North,Clothing,23,Enterprise,78859.82,,4,S018,Inactive,sanjay.saxena56,sanjay.saxena56@rediffmail.com,2024-01-21 11:04:42
U2327,Kavita Krishnamurthy,2023-07-30,Delhi,East,Toys,22,Premium,19023.55,228312.33,10,S015,,,kavita.krishnamurthy99@gmail.com,2023-05-12 05:54:01
U2185,Myra Patel,2024-01-12,Surat,North,Sports,27,Free,127090.86,124219.49,4,S006,,myra.patel21,myra.patel21@outlook.com,2023-03-11 01:26:02
U2285,Sita Kapoor,2024-10-11,Surat,Central,Clothing,60,Free,57651.91,299497.68,7,S019,,sita.kapoor90,sita.kapoor90@outlook.com,2024-04-18 05:07:00
U2066,Divya Agarwal,2023-07-25,Mumbai,South,Sports,64,Free,,178898.82,2,S017,Pending,,divya.agarwal5@gmail.com,2024-02-02 00:36:38
U2126,Navya Sinha,2024-01-21,Hyderabad,Central,Sports,44,Free,48296.73,78808.76,15,S002,,navya.sinha55,navya.sinha55@rediffmail.com,2024-10-23 03:11:33
U2214,Sanjay Kumar,2024-06-13,Delhi,East,Jewellery,22,Free,5273.97,66903.47,6,S014,,sanjay.kumar65,sanjay.kumar65@rediffmail.com,2024-11-04 13:43:48
U2067,Rahul Srinivasan,2024-12-31,Kanpur,South,Sports,36,Premium,3677.71,377095.32,15,S010,,rahul.srinivasan64,,2023-01-16 16:55:37
U2134,Tanya Joshi,2024-08-21,Kanpur,West,Sports,36,Basic,27453.36,204831.24,7,S011,Unknown,tanya.joshi31,,2023-05-06 15:05:26
U2046,Shweta Shukla,2023-08-27,Pune,West,Mobiles,40,Free,42212.21,38273.99,9,S017,Inactive,shweta.shukla77,,2024-06-03 17:16:05
U2199,Jyoti Iyer,2023-04-21,Bangalore,Central,Clothing,53,Enterprise,140426.21,285275.33,11,S006,Inactive,jyoti.iyer47,jyoti.iyer47@outlook.com,2023-10-27 10:29:41
U2291,Swati Chatterjee,2024-11-08,Delhi,East,Toys,22,Premium,122958.04,452001.57,2,S010,,swati.chatterjee33,swati.chatterjee33@rediffmail.com,2023-08-22 05:32:54
U2290,Vivaan Patel,2023-11-09,Bangalore,East,Sports,20,Premium,101742.23,403919.33,2,S010,Inactive,vivaan.patel69,vivaan.patel69@gmail.com,2023-11-03 09:58:16
U2084,Suresh Reddy,2023-10-17,Kolkata,Central,Electronics,44,Basic,111485.61,100746.53,13,S010,,,suresh.reddy52@rediffmail.com,2023-02-18 17:21:40
U2199,Ishaan Pandey,2024-11-19,Hyderabad,South,Electronics,61,Enterprise,47444.36,469003.16,14,S015,,ishaan.pandey78,ishaan.pandey78@yahoo.com,
U2196,Radha Naidu,2024-01-03,Delhi,South,Electronics,51,Premium,48698.0,227975.6,14,S010,,radha.naidu21,radha.naidu21@hotmail.com,2023-12-07 11:29:04
U2062,Vihaan Rao,2024-03-24,Chennai,North,Books,49,Basic,100069.19,185371.29,12,S012,Inactive,vihaan.rao72,vihaan.rao72@gmail.com,2024-10-07 04:13:30
U2113,Pihu Venkatesh,2024-08-24,Coimbatore,North,Books,35,Basic,85501.04,306585.66,10,S007,Pending,pihu.venkatesh15,pihu.venkatesh15@rediffmail.com,2023-11-22 18:18:24
U2291,Jyoti Patil,2023-08-15,Jaipur,Central,Books,45,Free,70397.94,121278.77,4,S007,Unknown,jyoti.patil89,jyoti.patil89@hotmail.com,2023-07-05 06:44:06
U2037,Karan Srinivasan,2024-06-18,Bangalore,West,Jewellery,32,Free,12680.73,45879.46,10,S002,,karan.srinivasan43,karan.srinivasan43@hotmail.com,2024-01-17 23:39:24
U2240,Prachi Verma,2024-12-04,Indore,South,Jewellery,58,Basic,21840.89,472799.99,12,S002,,prachi.verma83,prachi.verma83@yahoo.com,
U2277,Kabir Das,2023-06-30,Bangalore,East,Books,26,Premium,136394.96,380446.52,15,S001,Inactive,kabir.das47,kabir.das47@hotmail.com,2024-11-24 12:19:48
U2270,Nisha Mishra,2024-05-31,Kochi,West,Groceries,61,Premium,25204.09,468908.11,1,S006,,,,2023-11-24 13:06:59
U2190,Jyoti Reddy,2023-07-02,Chennai,Central,Toys,38,Basic,66947.37,189541.67,5,S007,Inactive,,jyoti.reddy91@hotmail.com,2024-05-30 05:01:21
U2024,Varsha Nair,2023-11-24,Kolkata,East,Groceries,60,Premium,61486.47,44045.36,6,S002,,varsha.nair18,varsha.nair18@rediffmail.com,2024-01-21 17:46:19
U2128,Anika Rao,2024-06-24,Mumbai,North,Clothing,35,Basic,33615.1,5428.73,5,S015,,anika.rao81,anika.rao81@outlook.com,2024-02-29 20:51:38
U2051,Prachi Kapoor,2023-03-27,Hyderabad,West,Groceries,20,Enterprise,14779.91,394578.45,2,S004,,prachi.kapoor28,prachi.kapoor28@gmail.com,2024-09-22 08:23:10
U2010,Shaurya Srinivasan,2023-06-13,Bangalore,South,Clothing,54,Basic,100916.34,414834.85,10,S007,Pending,shaurya.srinivasan43,shaurya.srinivasan43@hotmail.com,2024-02-22 19:26:39
U2138,Aarush Chatterjee,2024-09-02,Bangalore,North,Groceries,54,Premium,125140.24,491775.12,9,S010,Active,aarush.chatterjee65,aarush.chatterjee65@outlook.com,2023-01-19 00:49:50
U2313,Prachi Chowdhury,2024-04-15,Jaipur,Central,Sports,30,Free,121162.7,344731.98,12,S016,Pending,prachi.chowdhury23,prachi.chowdhury23@outlook.com,2023-10-13 09:06:28
U2006,Ahana Agarwal,2023-12-20,Delhi,Central,Sports,63,Basic,103398.92,53878.33,9,S014,Inactive,ahana.agarwal52,ahana.agarwal52@hotmail.com,2024-06-06 17:41:52
U2350,Sita Reddy,2024-11-12,Delhi,East,Toys,29,Free,62620.5,190201.69,7,S011,,sita.reddy15,sita.reddy15@hotmail.com,
U2213,Rohan Reddy,2024-03-19,Mumbai,South,Books,30,Basic,83984.28,15693.6,15,S018,,rohan.reddy98,rohan.reddy98@yahoo.com,2024-11-07 09:49:09
U2070,Vivaan Chauhan,2024-03-31,Bhopal,West,Electronics,53,Premium,96809.15,197310.61,11,S002,,,,2024-03-06 18:16:43
U2119,Varsha Sharma,2023-03-24,Nagpur,South,Jewellery,24,Premium,68081.28,2802.29,3,S020,Unknown,varsha.sharma84,varsha.sharma84@outlook.com,2024-05-26 00:04:33
U2036,Rekha Ghosh,2023-01-24,Mumbai,North,Groceries,60,Free,45175.69,43871.14,4,S015,Unknown,rekha.ghosh9,rekha.ghosh9@gmail.com,2023-06-26 19:53:29
U2166,Meena Agarwal,2024-10-16,Kolkata,East,Home & Garden,40,Free,,33783.8,13,S018,Active,meena.agarwal69,meena.agarwal69@yahoo.com,2023-10-21 00:37:39
U2176,Advik Shukla,2024-08-24,Chennai,North,Groceries,19,Basic,88461.41,295741.42,10,S001,,advik.shukla35,advik.shukla35@outlook.com,2023-09-20 13:44:03
U2256,Rohan Mehta,2024-05-24,Hyderabad,East,Jewellery,43,Basic,36688.44,278025.87,6,S008,,rohan.mehta27,rohan.mehta27@outlook.com,2024-08-02 07:28:31
U2176,Ankita Rao,2024-02-28,Delhi,East,Sports,50,Free,135406.83,477904.03,12,S017,Active,,ankita.rao26@rediffmail.com,2023-03-26 17:05:03
U2044,Asha Verma,2023-06-27,Hyderabad,South,Electronics,34,Enterprise,17321.46,192921.57,7,S003,Active,asha.verma32,asha.verma32@outlook.com,2023-08-09 06:26:32
U2030,Suresh Chatterjee,2024-10-07,Mumbai,East,Electronics,60,Enterprise,,,12,S018,Active,suresh.chatterjee24,,
